,PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,PLAYER_SLUG,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,GAMES_PLAYED_CURRENT_SEASON_FLAG,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER
344,203933,T.J.,Warren,T.J. Warren,"Warren, T.J.",T. Warren,tj-warren,1993-09-05T00:00:00,North Carolina State,USA,North Carolina State/USA,6-8,220,6,1,Forward,Active,Y,1610612754,Pacers,IND,pacers,Indiana,tj_warren,2014,2020,Y,Y,Y,2014,1,14
345,1630163,LaMelo,Ball,LaMelo Ball,"Ball, LaMelo",L. Ball,lamelo-ball,2001-08-22T00:00:00,Illawarra,USA,Illawarra/USA,6-6,180,0,2,Guard,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,lamelo_ball,2020,2020,N,Y,Y,2020,1,3
346,202687,Bismack,Biyombo,Bismack Biyombo,"Biyombo, Bismack",B. Biyombo,bismack-biyombo,1992-08-28T00:00:00,Baloncesto Fuenlabrada,DRC,Baloncesto Fuenlabrada/DRC,6-8,255,9,8,Center,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,bismack_biyombo,2011,2020,N,Y,Y,2011,1,7
347,1628970,Miles,Bridges,Miles Bridges,"Bridges, Miles",M. Bridges,miles-bridges,1998-03-21T00:00:00,Michigan State,USA,Michigan State/USA,6-6,225,2,0,Forward,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,miles_bridges,2018,2020,N,Y,Y,2018,1,12
348,1630176,Vernon,Carey Jr.,Vernon Carey Jr.,"Carey Jr., Vernon",V. Carey Jr.,vernon-carey-jr,2001-02-25T00:00:00,Duke,USA,Duke/USA,6-9,270,0,22,Forward-Center,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,vernon_carey_jr,2020,2020,Y,Y,Y,2020,2,32
349,1630268,Nate,Darling,Nate Darling,"Darling, Nate",N. Darling,nate-darling,1998-08-30T00:00:00,Delaware,Canada,Delaware/Canada,6-6,200,0,30,Guard,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,nate_darling,2020,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
350,1628984,Devonte',Graham,Devonte' Graham,"Graham, Devonte'",D. Graham,devonte-graham,1995-02-22T00:00:00,Kansas,USA,Kansas/USA,6-1,195,2,4,Guard,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,devonte_graham,2018,2020,Y,Y,Y,2018,2,34
351,202330,Gordon,Hayward,Gordon Hayward,"Hayward, Gordon",G. Hayward,gordon-hayward,1990-03-23T00:00:00,Butler,USA,Butler/USA,6-7,225,10,20,Forward,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,gordon_hayward,2010,2020,N,Y,Y,2010,1,9
352,1628997,Caleb,Martin,Caleb Martin,"Martin, Caleb",C. Martin,caleb-martin,1995-09-28T00:00:00,Nevada-Reno,USA,Nevada-Reno/USA,6-5,205,1,10,Forward,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,caleb_martin,2019,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
353,1628998,Cody,Martin,Cody Martin,"Martin, Cody",C. Martin,cody-martin,1995-09-28T00:00:00,Nevada-Reno,USA,Nevada-Reno/USA,6-5,205,1,11,Forward,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,cody_martin,2019,2020,Y,Y,Y,2019,2,36
354,1629667,Jalen,McDaniels,Jalen McDaniels,"McDaniels, Jalen",J. McDaniels,jalen-mcdaniels,1998-01-31T00:00:00,San Diego State,USA,San Diego State/USA,6-9,205,1,6,Forward-Center,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,jalen_mcdaniels,2019,2020,Y,Y,Y,2019,2,52
355,1628370,Malik,Monk,Malik Monk,"Monk, Malik",M. Monk,malik-monk,1998-02-04T00:00:00,Kentucky,USA,Kentucky/USA,6-3,200,3,1,Guard,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,malik_monk,2017,2020,Y,Y,Y,2017,1,11
356,1630208,Nick,Richards,Nick Richards,"Richards, Nick",N. Richards,nick-richards,1997-11-29T00:00:00,Kentucky,Jamaica,Kentucky/Jamaica,7-0,245,0,14,Center,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,nick_richards,2020,2020,Y,Y,Y,2020,2,42
357,1630203,Grant,Riller,Grant Riller,"Riller, Grant",G. Riller,grant-riller,1997-02-08T00:00:00,College of Charleston,USA,College of Charleston/USA,6-2,190,0,7,Guard,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,grant_riller,2020,2020,Y,Y,Y,2020,2,56
358,1626179,Terry,Rozier,Terry Rozier,"Rozier, Terry",T. Rozier,terry-rozier,1994-03-17T00:00:00,Louisville,USA,Louisville/USA,6-1,190,5,3,Guard,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,terry_rozier,2015,2020,Y,Y,Y,2015,1,16
359,1629023,P.J.,Washington,P.J. Washington,"Washington, P.J.",P. Washington,pj-washington,1998-08-23T00:00:00,Kentucky,USA,Kentucky/USA,6-7,230,1,25,Forward,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,pj_washington,2019,2020,N,Y,Y,2019,1,12
360,203469,Cody,Zeller,Cody Zeller,"Zeller, Cody",C. Zeller,cody-zeller,1992-10-05T00:00:00,Indiana,USA,Indiana/USA,6-11,240,7,40,Forward-Center,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,cody_zeller,2013,2020,N,Y,Y,2013,1,4
361,203500,Steven,Adams,Steven Adams,"Adams, Steven",S. Adams,steven-adams,1993-07-20T00:00:00,Pittsburgh,New Zealand,Pittsburgh/New Zealand,6-11,265,7,12,Center,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,steven_adams,2013,2020,N,Y,Y,2013,1,12
362,1629638,Nickeil,Alexander-Walker,Nickeil Alexander-Walker,"Alexander-Walker, Nickeil",N. Alexander-Walker,nickeil-alexander-walker,1998-09-02T00:00:00,Virginia Tech,Canada,Virginia Tech/Canada,6-6,205,1,6,Guard,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,nickeil_alexander-walker,2019,2020,Y,Y,Y,2019,1,17
363,1628366,Lonzo,Ball,Lonzo Ball,"Ball, Lonzo",L. Ball,lonzo-ball,1997-10-27T00:00:00,UCLA,USA,UCLA/USA,6-6,190,3,2,Guard,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,lonzo_ball,2017,2020,N,Y,Y,2017,1,2
364,202339,Eric,Bledsoe,Eric Bledsoe,"Bledsoe, Eric",E. Bledsoe,eric-bledsoe,1989-12-09T00:00:00,Kentucky,USA,Kentucky/USA,6-1,214,10,5,Guard,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,eric_bledsoe,2010,2020,Y,Y,Y,2010,1,18
365,1629117,Wenyen,Gabriel,Wenyen Gabriel,"Gabriel, Wenyen",W. Gabriel,wenyen-gabriel,1997-03-26T00:00:00,Kentucky,South Sudan,Kentucky/South Sudan,6-9,205,1,32,Forward,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,wenyen_gabriel,2018,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
366,1628404,Josh,Hart,Josh Hart,"Hart, Josh",J. Hart,josh-hart,1995-03-06T00:00:00,Villanova,USA,Villanova/USA,6-5,215,3,3,Guard,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,josh_hart,2017,2020,Y,Y,Y,2017,1,30
367,1629637,Jaxson,Hayes,Jaxson Hayes,"Hayes, Jaxson",J. Hayes,jaxson-hayes,2000-05-23T00:00:00,Texas-Austin,USA,Texas-Austin/USA,6-11,220,1,10,Center-Forward,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,jaxson_hayes,2019,2020,N,Y,Y,2019,1,8
368,1626195,Willy,Hernangomez,Willy Hernangomez,"Hernangomez, Willy",W. Hernangomez,willy-hernangomez,1994-05-27T00:00:00,Cajasol Sevilla,Spain,Cajasol Sevilla/Spain,6-11,250,4,9,Center-Forward,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,willy_hernangomez,2016,2020,N,Y,Y,2015,2,35
369,1627742,Brandon,Ingram,Brandon Ingram,"Ingram, Brandon",B. Ingram,brandon-ingram,1997-09-02T00:00:00,Duke,USA,Duke/USA,6-8,190,4,14,Forward,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,brandon_ingram,2016,2020,N,Y,Y,2016,1,2
370,1630184,Kira,Lewis Jr.,Kira Lewis Jr.,"Lewis Jr., Kira",K. Lewis Jr.,kira-lewis-jr,2001-04-06T00:00:00,Alabama,USA,Alabama/USA,6-1,170,0,13,Guard,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,kira_lewis_jr,2020,2020,N,Y,Y,2020,1,13
371,1629712,Didi,Louzada,Didi Louzada,"Louzada, Didi",M. Louzada,didi-louzada,1999-07-02T00:00:00,                                   ,Brazil,Brazil/Brazil,6-5,188,0,,Guard,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,marcos_louzada_silva,2020,2020,N,Y,Y,2019,2,35
372,1630266,Will,Magnay,Will Magnay,"Magnay, Will",W. Magnay,will-magnay,1998-06-10T00:00:00,,Australia,Australia/Australia,6-10,234,0,,Center,Inactive,Y,0,,,,,will_magnay,2020,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
373,1630230,Naji,Marshall,Naji Marshall,"Marshall, Naji",N. Marshall,naji-marshall,1998-01-24T00:00:00,Xavier,USA,Xavier/USA,6-7,220,0,8,Forward,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,naji_marshall,2020,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
374,203263,James,Nunnally,James Nunnally,"Nunnally, James",J. Nunnally,james-nunnally,1990-07-14T00:00:00,California-Santa Barbara,USA,California-Santa Barbara/USA,6-7,205,2,21,Forward,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,james_nunnally,2013,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
375,202738,Isaiah,Thomas,Isaiah Thomas,"Thomas, Isaiah",I. Thomas,isaiah-thomas,1989-02-07T00:00:00,Washington,USA,Washington/USA,5-9,185,9,4,Guard,Inactive,Y,0,,,,,isaiah_thomas,2011,2020,N,Y,Y,2011,2,60
376,1628414,Sindarius,Thornwell,Sindarius Thornwell,"Thornwell, Sindarius",S. Thornwell,sindarius-thornwell,1994-11-15T00:00:00,South Carolina,USA,South Carolina/USA,6-4,215,3,15,Guard,Active,Y,1610612753,Magic,ORL,magic,Orlando,sindarius_thornwell,2017,2020,Y,Y,Y,2017,2,48
377,1629627,Zion,Williamson,Zion Williamson,"Williamson, Zion",Z. Williamson,zion-williamson,2000-07-06T00:00:00,Duke,USA,Duke/USA,6-7,284,1,1,Forward,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,zion_williamson,2019,2020,N,Y,Y,2019,1,1
378,1628966,Keita,Bates-Diop,Keita Bates-Diop,"Bates-Diop, Keita",K. Bates-Diop,keita-bates-diop,1996-01-23T00:00:00,Ohio State,USA,Ohio State/USA,6-8,229,2,31,Forward,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,keita_bates-diop,2018,2020,Y,Y,Y,2018,2,48
379,201942,DeMar,DeRozan,DeMar DeRozan,"DeRozan, DeMar",D. DeRozan,demar-derozan,1989-08-07T00:00:00,Southern California,USA,Southern California/USA,6-6,220,11,10,Guard-Forward,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,demar_derozan,2009,2020,N,Y,Y,2009,1,9
380,1629234,Drew,Eubanks,Drew Eubanks,"Eubanks, Drew",D. Eubanks,drew-eubanks,1997-02-01T00:00:00,Oregon State,USA,Oregon State/USA,6-9,245,2,14,Forward-Center,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,drew_eubanks,2018,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
381,200752,Rudy,Gay,Rudy Gay,"Gay, Rudy",R. Gay,rudy-gay,1986-08-17T00:00:00,Connecticut,USA,Connecticut/USA,6-8,250,14,22,Forward-Guard,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,rudy_gay,2006,2020,N,Y,Y,2006,1,8
382,1629640,Keldon,Johnson,Keldon Johnson,"Johnson, Keldon",K. Johnson,keldon-johnson,1999-10-11T00:00:00,Kentucky,USA,Kentucky/USA,6-5,220,1,3,Forward-Guard,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,keldon_johnson,2019,2020,Y,Y,Y,2019,1,29
383,1630200,Tre,Jones,Tre Jones,"Jones, Tre",T. Jones,tre-jones,2000-01-08T00:00:00,Duke,USA,Duke/USA,6-1,185,0,33,Guard,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,tre_jones,2020,2020,Y,Y,Y,2020,2,41
384,1626168,Trey,Lyles,Trey Lyles,"Lyles, Trey",T. Lyles,trey-lyles,1995-11-05T00:00:00,Kentucky,Canada,Kentucky/Canada,6-9,234,5,41,Forward,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,trey_lyles,2015,2020,N,Y,Y,2015,1,12
385,201988,Patty,Mills,Patty Mills,"Mills, Patty",P. Mills,patty-mills,1988-08-11T00:00:00,St.Mary's College of California,Australia,St.Mary's College of California/Australia,6-1,180,11,8,Guard,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,patty_mills,2009,2020,Y,Y,Y,2009,2,55
386,1627749,Dejounte,Murray,Dejounte Murray,"Murray, Dejounte",D. Murray,dejounte-murray,1996-09-19T00:00:00,Washington,USA,Washington/USA,6-4,180,3,5,Guard,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,dejounte_murray,2016,2020,Y,Y,Y,2016,1,29
387,1627751,Jakob,Poeltl,Jakob Poeltl,"Poeltl, Jakob",J. Poeltl,jakob-poeltl,1995-10-15T00:00:00,Utah,Austria,Utah/Austria,7-1,245,4,25,Center,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,jakob_poeltl,2016,2020,Y,Y,Y,2016,1,9
388,1629244,Cameron,Reynolds,Cameron Reynolds,"Reynolds, Cameron",C. Reynolds,cameron-reynolds,1995-02-07T00:00:00,Tulane,USA,Tulane/USA,6-7,225,1,,Forward,Inactive,Y,0,,,,,cameron_reynolds,2018,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
389,1629677,Luka,Samanic,Luka Samanic,"Samanic, Luka",L. Samanic,luka-samanic,2000-01-09T00:00:00,Union Olimpija,Croatia,Union Olimpija/Croatia,6-10,227,1,19,Forward,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,luka_samanic,2019,2020,Y,Y,Y,2019,1,19
390,1630170,Devin,Vassell,Devin Vassell,"Vassell, Devin",D. Vassell,devin-vassell,2000-08-23T00:00:00,Florida State,USA,Florida State/USA,6-5,200,0,24,Guard-Forward,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,devin_vassell,2020,2020,N,Y,Y,2020,1,11
391,1629022,Lonnie,Walker IV,Lonnie Walker IV,"Walker IV, Lonnie",L. Walker IV,lonnie-walker-iv,1998-12-14T00:00:00,Miami,USA,Miami/USA,6-4,204,2,1,Guard-Forward,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,lonnie_walker,2018,2020,Y,Y,Y,2018,1,18
392,1629683,Quinndary,Weatherspoon,Quinndary Weatherspoon,"Weatherspoon, Quinndary",Q. Weatherspoon,quinndary-weatherspoon,1996-09-10T00:00:00,Mississippi State,USA,Mississippi State/USA,6-3,205,1,15,Guard,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,quinndary_weatherspoon,2019,2020,Y,Y,Y,2019,2,49
393,1628401,Derrick,White,Derrick White,"White, Derrick",D. White,derrick-white,1994-07-02T00:00:00,Colorado,USA,Colorado/USA,6-4,190,3,4,Guard,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,derrick_white,2017,2020,Y,Y,Y,2017,1,29
394,1628963,Marvin,Bagley III,Marvin Bagley III,"Bagley III, Marvin",M. Bagley III,marvin-bagley-iii,1999-03-14T00:00:00,Duke,USA,Duke/USA,6-11,235,2,35,Forward,Active,Y,1610612758,Kings,SAC,kings,Sacramento,marvin_bagley_iii,2018,2020,N,Y,Y,2018,1,2
395,203084,Harrison,Barnes,Harrison Barnes,"Barnes, Harrison",H. Barnes,harrison-barnes,1992-05-30T00:00:00,North Carolina,USA,North Carolina/USA,6-8,225,8,40,Forward,Active,Y,1610612758,Kings,SAC,kings,Sacramento,harrison_barnes,2012,2020,N,Y,Y,2012,1,7
396,1629056,Terence,Davis,Terence Davis,"Davis, Terence",T. Davis,terence-davis,1997-05-16T00:00:00,Mississippi,USA,Mississippi/USA,6-4,201,1,9,Guard,Active,Y,1610612758,Kings,SAC,kings,Sacramento,terence_davis,2019,2020,N,Y,Y,Undrafted,Undrafted,Undrafted
397,1628368,De'Aaron,Fox,De'Aaron Fox,"Fox, De'Aaron",D. Fox,deaaron-fox,1997-12-20T00:00:00,Kentucky,USA,Kentucky/USA,6-3,185,3,5,Guard,Active,Y,1610612758,Kings,SAC,kings,Sacramento,de'aaron_fox,2017,2020,N,Y,Y,2017,1,5
398,1629657,Kyle,Guy,Kyle Guy,"Guy, Kyle",K. Guy,kyle-guy,1997-08-11T00:00:00,Virginia,USA,Virginia/USA,6-1,167,1,7,Guard,Active,Y,1610612758,Kings,SAC,kings,Sacramento,kyle_guy,2019,2020,Y,Y,Y,2019,2,55
399,1630169,Tyrese,Haliburton,Tyrese Haliburton,"Haliburton, Tyrese",T. Haliburton,tyrese-haliburton,2000-02-29T00:00:00,Iowa State,USA,Iowa State/USA,6-5,185,0,0,Guard,Active,Y,1610612758,Kings,SAC,kings,Sacramento,tyrese_haliburton,2020,2020,N,Y,Y,2020,1,12
400,1627741,Buddy,Hield,Buddy Hield,"Hield, Buddy",B. Hield,buddy-hield,1992-12-17T00:00:00,Oklahoma,Bahamas,Oklahoma/Bahamas,6-4,220,4,24,Guard,Active,Y,1610612758,Kings,SAC,kings,Sacramento,buddy_hield,2016,2020,N,Y,Y,2016,1,6
401,1626158,Richaun,Holmes,Richaun Holmes,"Holmes, Richaun",R. Holmes,richaun-holmes,1993-10-15T00:00:00,Bowling Green,USA,Bowling Green/USA,6-10,235,5,22,Forward,Active,Y,1610612758,Kings,SAC,kings,Sacramento,richaun_holmes,2015,2020,Y,Y,Y,2015,2,37
402,1629713,Justin,James,Justin James,"James, Justin",J. James,justin-james,1997-01-24T00:00:00,Wyoming,USA,Wyoming/USA,6-7,190,1,10,Guard-Forward,Active,Y,1610612758,Kings,SAC,kings,Sacramento,justin_james,2019,2020,Y,Y,Y,2019,2,40
403,1629610,DaQuan,Jeffries,DaQuan Jeffries,"Jeffries, DaQuan",D. Jeffries,daquan-jeffries,1997-08-30T00:00:00,Tulsa,USA,Tulsa/USA,6-5,230,1,55,Guard-Forward,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,daquan_jeffries,2019,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
404,202709,Cory,Joseph,Cory Joseph,"Joseph, Cory",C. Joseph,cory-joseph,1991-08-20T00:00:00,Texas-Austin,Canada,Texas-Austin/Canada,6-3,200,9,18,Guard,Active,Y,1610612765,Pistons,DET,pistons,Detroit,cory_joseph,2011,2020,Y,Y,Y,2011,1,29
405,1629663,Louis,King,Louis King,"King, Louis",L. King,louis-king,1999-04-06T00:00:00,Oregon,USA,Oregon/USA,6-7,205,1,23,Forward,Active,Y,1610612758,Kings,SAC,kings,Sacramento,louis_king,2019,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
406,1629002,Chimezie,Metu,Chimezie Metu,"Metu, Chimezie",C. Metu,chimezie-metu,1997-03-22T00:00:00,Southern California,USA,Southern California/USA,6-9,225,2,25,Forward-Center,Active,Y,1610612758,Kings,SAC,kings,Sacramento,chimezie_metu,2018,2020,Y,Y,Y,2018,2,49
407,1630186,Jahmi'us,Ramsey,Jahmi'us Ramsey,"Ramsey, Jahmi'us",J. Ramsey,jahmius-ramsey,2001-06-09T00:00:00,Texas Tech,USA,Texas Tech/USA,6-3,190,0,3,Guard,Active,Y,1610612758,Kings,SAC,kings,Sacramento,jahmius_ramsey,2020,2020,Y,Y,Y,2020,2,43
408,203922,Glenn,Robinson III,Glenn Robinson III,"Robinson III, Glenn",G. Robinson III,glenn-robinson-iii,1994-01-08T00:00:00,Michigan,USA,Michigan/USA,6-6,222,6,,Forward,Inactive,Y,0,,,,,glenn_robinson iii,2014,2020,Y,Y,Y,2014,2,40
409,202355,Hassan,Whiteside,Hassan Whiteside,"Whiteside, Hassan",H. Whiteside,hassan-whiteside,1989-06-13T00:00:00,Marshall,USA,Marshall/USA,7-0,265,8,20,Center,Active,Y,1610612758,Kings,SAC,kings,Sacramento,hassan_whiteside,2010,2020,Y,Y,Y,2010,2,33
410,1630218,Robert,Woodard II,Robert Woodard II,"Woodard II, Robert",R. Woodard II,robert-woodard-ii,1999-09-22T00:00:00,Mississippi State,USA,Mississippi State/USA,6-6,235,0,13,Forward,Active,Y,1610612758,Kings,SAC,kings,Sacramento,robert_woodard_ii,2020,2020,Y,Y,Y,2020,2,40
411,1626153,Delon,Wright,Delon Wright,"Wright, Delon",D. Wright,delon-wright,1992-04-26T00:00:00,Utah,USA,Utah/USA,6-5,185,5,55,Guard,Active,Y,1610612758,Kings,SAC,kings,Sacramento,delon_wright,2015,2020,Y,Y,Y,2015,1,20
412,1630180,Saddiq,Bey,Saddiq Bey,"Bey, Saddiq",S. Bey,saddiq-bey,1999-04-09T00:00:00,Villanova,USA,Villanova/USA,6-7,215,0,41,Forward,Active,Y,1610612765,Pistons,DET,pistons,Detroit,saddiq_bey,2020,2020,N,Y,Y,2020,1,19
413,1628977,Hamidou,Diallo,Hamidou Diallo,"Diallo, Hamidou",H. Diallo,hamidou-diallo,1998-07-31T00:00:00,Kentucky,USA,Kentucky/USA,6-5,202,2,6,Guard,Active,Y,1610612765,Pistons,DET,pistons,Detroit,hamidou_diallo,2018,2020,Y,Y,Y,2018,2,45
414,1629635,Sekou,Doumbouya,Sekou Doumbouya,"Doumbouya, Sekou",S. Doumbouya,sekou-doumbouya,2000-12-23T00:00:00,Limoges,France,Limoges/France,6-8,230,1,45,Forward,Active,Y,1610612765,Pistons,DET,pistons,Detroit,sekou_doumbouya,2019,2020,Y,Y,Y,2019,1,15
415,201961,Wayne,Ellington,Wayne Ellington,"Ellington, Wayne",W. Ellington,wayne-ellington,1987-11-29T00:00:00,North Carolina,USA,North Carolina/USA,6-4,207,11,8,Guard,Active,Y,1610612765,Pistons,DET,pistons,Detroit,wayne_ellington,2009,2020,N,Y,Y,2009,1,28
416,203924,Jerami,Grant,Jerami Grant,"Grant, Jerami",J. Grant,jerami-grant,1994-03-12T00:00:00,Syracuse,USA,Syracuse/USA,6-8,210,6,9,Forward,Active,Y,1610612765,Pistons,DET,pistons,Detroit,jerami_grant,2014,2020,N,Y,Y,2014,2,39
417,1630165,Killian,Hayes,Killian Hayes,"Hayes, Killian",K. Hayes,killian-hayes,2001-07-27T00:00:00,Ratiopharm Ulm,France,Ratiopharm Ulm/France,6-5,195,0,7,Guard,Active,Y,1610612765,Pistons,DET,pistons,Detroit,killian_hayes,2020,2020,N,Y,Y,2020,1,7
418,1628402,Frank,Jackson,Frank Jackson,"Jackson, Frank",F. Jackson,frank-jackson,1998-05-04T00:00:00,Duke,USA,Duke/USA,6-3,205,2,5,Guard,Active,Y,1610612765,Pistons,DET,pistons,Detroit,frank_jackson,2017,2020,Y,Y,Y,2017,2,31
419,1628367,Josh,Jackson,Josh Jackson,"Jackson, Josh",J. Jackson,josh-jackson,1997-02-10T00:00:00,Kansas,USA,Kansas/USA,6-8,207,3,20,Guard-Forward,Active,Y,1610612765,Pistons,DET,pistons,Detroit,josh_jackson,2017,2020,Y,Y,Y,2017,1,4
420,1630240,Saben,Lee,Saben Lee,"Lee, Saben",S. Lee,saben-lee,1999-06-23T00:00:00,Vanderbilt,USA,Vanderbilt/USA,6-2,183,0,38,Guard,Active,Y,1610612765,Pistons,DET,pistons,Detroit,saban_lee,2020,2020,N,Y,Y,2020,2,38
421,203585,Rodney,McGruder,Rodney McGruder,"McGruder, Rodney",R. McGruder,rodney-mcgruder,1991-07-29T00:00:00,Kansas State,USA,Kansas State/USA,6-4,205,4,17,Guard,Active,Y,1610612765,Pistons,DET,pistons,Detroit,rodney_mcgruder,2016,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted
422,1629004,Svi,Mykhailiuk,Svi Mykhailiuk,"Mykhailiuk, Svi",S. Mykhailiuk,svi-mykhailiuk,1997-06-10T00:00:00,Kansas,Ukraine,Kansas/Ukraine,6-7,205,2,14,Guard-Forward,Active,Y,1610612760,Thunder,OKC,thunder,Oklahoma City,sviatoslav_mykhailiuk,2018,2020,Y,Y,Y,2018,2,47
423,1626143,Jahlil,Okafor,Jahlil Okafor,"Okafor, Jahlil",J. Okafor,jahlil-okafor,1995-12-15T00:00:00,Duke,USA,Duke/USA,6-10,270,5,13,Center-Forward,Active,Y,1610612765,Pistons,DET,pistons,Detroit,jahlil_okafor,2015,2020,N,Y,Y,2015,1,3
424,203486,Mason,Plumlee,Mason Plumlee,"Plumlee, Mason",M. Plumlee,mason-plumlee,1990-03-05T00:00:00,Duke,USA,Duke/USA,6-11,254,7,24,Forward-Center,Active,Y,1610612765,Pistons,DET,pistons,Detroit,mason_plumlee,2013,2020,N,Y,Y,2013,1,22
425,1629686,Deividas,Sirvydis,Deividas Sirvydis,"Sirvydis, Deividas",D. Sirvydis,deividas-sirvydis,2000-06-10T00:00:00,Lietuvos rytas Vilnius,Lithuania,Lietuvos rytas Vilnius/Lithuania,6-8,190,0,91,Forward-Guard,Active,Y,1610612765,Pistons,DET,pistons,Detroit,deividas_sirvydis,2020,2020,N,Y,Y,2019,2,37
426,1630191,Isaiah,Stewart,Isaiah Stewart,"Stewart, Isaiah",I. Stewart,isaiah-stewart,2001-05-22T00:00:00,Washington,USA,Washington/USA,6-8,250,0,28,Forward-Center,Active,Y,1610612765,Pistons,DET,pistons,Detroit,isaiah_stewart,2020,2020,N,Y,Y,2020,1,16
427,202329,Al-Farouq,Aminu,Al-Farouq Aminu,"Aminu, Al-Farouq",A. Aminu,al-farouq-aminu,1990-09-21T00:00:00,Wake Forest,USA,Wake Forest/USA,6-8,220,10,5,Forward,Active,Y,1610612741,Bulls,CHI,bulls,Chicago,al-farouq_aminu,2010,2020,N,Y,Y,2010,1,8
428,1630175,Cole,Anthony,Cole Anthony,"Anthony, Cole",C. Anthony,cole-anthony,2000-05-15T00:00:00,North Carolina,USA,North Carolina/USA,6-2,185,0,50,Guard,Active,Y,1610612753,Magic,ORL,magic,Orlando,cole_anthony,2020,2020,N,Y,Y,2020,1,15
429,1628407,Dwayne,Bacon,Dwayne Bacon,"Bacon, Dwayne",D. Bacon,dwayne-bacon,1995-08-30T00:00:00,Florida State,USA,Florida State/USA,6-6,221,3,8,Guard-Forward,Active,Y,1610612753,Magic,ORL,magic,Orlando,dwayne_bacon,2017,2020,Y,Y,Y,2017,2,40
